county,state,pop_county,area,num_county,pop_state,rep_vote,rep_vote_pct,dem_vote,dem_vote_pct,third_pct
Levy,Florida,42915,1118,67,21538088,16749,.724,6205,.268,.008
Liberty,Florida,7974,836,67,21538088,2846,.799,694,.195,.0059999999999999
Madison,Florida,17968,692,67,21538088,5576,.594,3747,.399,.007
Manatee,Florida,399710,741,67,21538088,124987,.576,90166,.416,.0080000000000001
Marion,Florida,375908,1579,67,21538088,127826,.625,74858,.366,.009
Martin,Florida,158431,556,67,21538088,61168,.62,36893,.374,.006
Miami-Dade,Florida,2701767,1946,67,21538088,532833,.461,617864,.534,.0049999999999999
Monroe,Florida,82874,997,67,21538088,25693,.535,21881,.456,.009
Nassau,Florida,90352,652,67,21538088,42566,.724,15564,.265,.011
Okaloosa,Florida,211668,936,67,21538088,79798,.6860000000000001,34248,.294,.02
Okeechobee,Florida,39644,774,67,21538088,11470,.719,4390,.275,.006
Orange,Florida,1429908,908,67,21538088,245398,.379,395014,.61,.011
Osceola,Florida,388656,1322,67,21538088,73480,.426,97297,.5639999999999999,.0100000000000001
Palm Beach,Florida,1492191,2034,67,21538088,334711,.433,433572,.5610000000000001,.0059999999999999
Pasco,Florida,561891,745,67,21538088,179621,.595,119073,.394,.011
Pinellas,Florida,959107,280,67,21538088,276209,.494,277450,.496,.01
Polk,Florida,725046,1875,67,21538088,194586,.5669999999999999,145049,.423,.0100000000000001
Putnam,Florida,73321,722,67,21538088,25514,.701,10527,.289,.0100000000000001
Santa Rosa,Florida,188000,1016,67,21538088,77385,.724,27612,.258,.018
Sarasota,Florida,434006,572,67,21538088,148370,.548,120110,.444,.008
Seminole,Florida,470856,308,67,21538088,125241,.48,132528,.508,.012
St. Johns,Florida,273425,609,67,21538088,110946,.628,63850,.362,.01
St. Lucie,Florida,329226,572,67,21538088,86831,.504,84137,.489,.007
Sumter,Florida,129752,546,67,21538088,62761,.679,29341,.317,.0039999999999999
Suwannee,Florida,43474,688,67,21538088,16410,.779,4485,.213,.008
Taylor,Florida,21796,1042,67,21538088,7751,.766,2299,.227,.007
Union,Florida,16147,240,67,21538088,5133,.822,1053,.169,.009
Volusia,Florida,553543,1106,67,21538088,173821,.5649999999999999,130575,.425,.0100000000000001
Wakulla,Florida,33764,607,67,21538088,12874,.7,5351,.291,.0090000000000001
Walton,Florida,75305,1058,67,21538088,32947,.754,10338,.237,.009
Washington,Florida,25318,580,67,21538088,9876,.801,2347,.19,.009
Appling,Georgia,18444,509,159,10711908,1784,.213,6570,.783,.004
Atkinson,Georgia,8286,338,159,10711908,825,.261,2300,.729,.01
Bacon,Georgia,11140,285,159,10711908,625,.134,4017,.861,.005
Baker,Georgia,2876,343,159,10711908,652,.419,897,.577,.004
Baldwin,Georgia,43799,258,159,10711908,9140,.501,8903,.488,.011
Banks,Georgia,18035,234,159,10711908,932,.106,7795,.886,.008
Barrow,Georgia,83505,162,159,10711908,10453,.276,26804,.707,.017
Bartow,Georgia,108901,460,159,10711908,12091,.24,37672,.747,.013
Ben Hill,Georgia,17194,252,159,10711908,2393,.365,4111,.626,.009
Berrien,Georgia,18160,452,159,10711908,1269,.164,6419,.829,.007
Bibb,Georgia,157346,250,159,10711908,43408,.614,26559,.376,.01
Bleckley,Georgia,12583,217,159,10711908,1312,.23,4329,.758,.012
Brantley,Georgia,18021,444,159,10711908,700,.09,6993,.902,.008
Brooks,Georgia,16301,494,159,10711908,2791,.393,4261,.6,.007
Bryan,Georgia,44738,442,159,10711908,6738,.316,14240,.667,.0169999999999999
Bulloch,Georgia,81099,683,159,10711908,11248,.374,18387,.611,.015
Burke,Georgia,24596,831,159,10711908,5208,.488,5400,.505,.007
Butts,Georgia,25434,187,159,10711908,3274,.278,8406,.714,.008
Calhoun,Georgia,5573,280,159,10711908,1263,.575,923,.42,.0050000000000001
Camden,Georgia,54768,630,159,10711908,7967,.336,15249,.644,.0199999999999999
Candler,Georgia,10981,247,159,10711908,1269,.286,3133,.707,.007
Carroll,Georgia,119148,499,159,10711908,16236,.298,37476,.6879999999999999,.014
Catoosa,Georgia,67872,162,159,10711908,6932,.213,25167,.772,.015
Charlton,Georgia,12518,781,159,10711908,1105,.242,3419,.748,.01
Chatham,Georgia,295291,440,159,10711908,78247,.587,53232,.399,.014
Chattahoochee,Georgia,9565,249,159,10711908,667,.422,880,.556,.022
Chattooga,Georgia,24965,314,159,10711908,1854,.184,8064,.802,.014
Cherokee,Georgia,266620,424,159,10711908,42779,.295,99585,.6879999999999999,.0170000000000001
Clarke,Georgia,128671,121,159,10711908,36055,.702,14450,.281,.017
Clay,Georgia,2848,195,159,10711908,791,.551,637,.444,.0049999999999999
Clayton,Georgia,297595,195,159,10711908,95466,.85,15811,.141,.009
Clinch,Georgia,6749,809,159,10711908,744,.26,2105,.736,.004
Cobb,Georgia,766149,340,159,10711908,221847,.5629999999999999,165436,.42,.0170000000000001
Coffee,Georgia,43092,599,159,10711908,4511,.297,10578,.695,.0080000000000001
Colquitt,Georgia,45898,552,159,10711908,4190,.26,11777,.732,.008
Columbia,Georgia,156010,290,159,10711908,29232,.363,50013,.621,.016
Cook,Georgia,17229,229,159,10711908,2059,.293,4900,.697,.0100000000000001
Coweta,Georgia,146158,443,159,10711908,24210,.315,51501,.671,.014
Crawford,Georgia,12130,325,159,10711908,1615,.265,4428,.726,.009
Crisp,Georgia,20128,274,159,10711908,2982,.371,4985,.621,.008
Dade,Georgia,16251,174,159,10711908,1261,.17,6066,.8159999999999999,.014
Dawson,Georgia,26798,211,159,10711908,2486,.155,13398,.833,.012
DeKalb,Georgia,764382,268,159,10711908,308162,.831,58377,.157,.012
Decatur,Georgia,29367,597,159,10711908,4782,.411,6755,.581,.008
Dodge,Georgia,19925,501,159,10711908,2172,.269,5843,.724,.007
Dooly,Georgia,11208,393,159,10711908,1911,.466,2159,.526,.008
Dougherty,Georgia,85790,330,159,10711908,24568,.696,10441,.296,.0080000000000001
Douglas,Georgia,144237,199,159,10711908,42814,.62,25454,.368,.012
Early,Georgia,10854,511,159,10711908,2450,.472,2710,.522,.006
Echols,Georgia,3697,404,159,10711908,167,.116,1256,.872,.012
Effingham,Georgia,64769,480,159,10711908,7718,.244,23361,.74,.016
Elbert,Georgia,19637,369,159,10711908,2879,.314,6226,.679,.0069999999999999
Emanuel,Georgia,22768,686,159,10711908,2886,.304,6553,.6889999999999999,.007
Evans,Georgia,10774,185,159,10711908,1324,.312,2888,.68,.0079999999999999
Fannin,Georgia,25319,386,159,10711908,2570,.173,12169,.82,.007
Fayette,Georgia,119194,197,159,10711908,33062,.459,37956,.527,.0139999999999999
Floyd,Georgia,98584,513,159,10711908,11917,.288,28906,.699,.013
Forsyth,Georgia,251283,226,159,10711908,42208,.326,85123,.658,.0159999999999999
Franklin,Georgia,23424,263,159,10711908,1593,.148,9069,.842,.01
Fulton,Georgia,1066710,529,159,10711908,380212,.726,137247,.262,.012
Gilmer,Georgia,31353,427,159,10711908,2932,.177,13429,.8129999999999999,.01
Glascock,Georgia,2884,144,159,10711908,155,.099,1402,.896,.005
Glynn,Georgia,84499,422,159,10711908,15882,.378,25617,.61,.012
Gordon,Georgia,57544,355,159,10711908,4384,.182,19405,.8070000000000001,.011
Grady,Georgia,26236,458,159,10711908,3619,.338,7034,.657,.0049999999999999
Greene,Georgia,18915,388,159,10711908,4087,.363,7066,.628,.009
Gwinnett,Georgia,957062,433,159,10711908,241994,.584,166400,.402,.014
Habersham,Georgia,46031,278,159,10711908,3562,.174,16637,.8139999999999999,.0120000000000001
Hall,Georgia,203136,394,159,10711908,25033,.276,64183,.709,.015
Hancock,Georgia,8735,473,159,10711908,2976,.717,1154,.278,.005
Haralson,Georgia,29919,282,159,10711908,1791,.126,12330,.866,.008
Harris,Georgia,34668,464,159,10711908,5457,.273,14319,.716,.011
Hart,Georgia,25828,232,159,10711908,3157,.248,9465,.744,.008
Heard,Georgia,11412,296,159,10711908,824,.153,4519,.838,.009
Henry,Georgia,240712,323,159,10711908,73443,.597,48259,.392,.011
Houston,Georgia,163633,377,159,10711908,32239,.431,41540,.555,.0139999999999999
Irwin,Georgia,9666,357,159,10711908,1008,.242,3134,.752,.006
Jackson,Georgia,75907,342,159,10711908,7642,.203,29502,.783,.0139999999999999
Jasper,Georgia,14588,370,159,10711908,1761,.23,5822,.762,.008
Jeff Davis,Georgia,14779,333,159,10711908,1028,.178,4695,.8139999999999999,.0080000000000001
Jefferson,Georgia,15709,528,159,10711908,4058,.531,3537,.463,.0059999999999999
Jenkins,Georgia,8674,350,159,10711908,1266,.366,2161,.625,.009
Johnson,Georgia,9189,304,159,10711908,1222,.298,2850,.695,.007
Jones,Georgia,28347,394,159,10711908,4882,.327,9940,.666,.007
Lamar,Georgia,18500,185,159,10711908,2620,.29,6331,.7,.01
Lanier,Georgia,9877,187,159,10711908,1019,.285,2509,.702,.0130000000000001
Laurens,Georgia,49570,813,159,10711908,8074,.355,14493,.638,.007
Lee,Georgia,33163,356,159,10711908,4558,.273,12007,.718,.009
Liberty,Georgia,65256,519,159,10711908,13104,.613,7959,.372,.015
Lincoln,Georgia,7690,211,159,10711908,1432,.309,3173,.6840000000000001,.007
Long,Georgia,16168,401,159,10711908,2035,.36,3527,.623,.017
Lowndes,Georgia,118251,504,159,10711908,20116,.434,25692,.554,.012
Lumpkin,Georgia,33488,284,159,10711908,3126,.201,12163,.783,.0159999999999999
Macon,Georgia,12082,367,159,10711908,2858,.613,1783,.382,.005
Madison,Georgia,30120,260,159,10711908,3411,.228,11326,.758,.014
Marion,Georgia,7498,434,159,10711908,1312,.362,2275,.628,.01
McDuffie,Georgia,21632,403,159,10711908,4168,.399,6169,.59,.011
McIntosh,Georgia,10975,284,159,10711908,2612,.39,4016,.6,.01
Meriwether,Georgia,20613,503,159,10711908,4287,.394,6524,.6,.006
Miller,Georgia,6000,283,159,10711908,748,.264,2066,.729,.007
Mitchell,Georgia,21755,512,159,10711908,3993,.446,4935,.551,.003
Monroe,Georgia,27957,396,159,10711908,4385,.281,11057,.709,.01
Montgomery,Georgia,8610,245,159,10711908,980,.247,2960,.746,.007
Morgan,Georgia,20097,350,159,10711908,3353,.286,8231,.703,.011
Murray,Georgia,39973,344,159,10711908,2301,.15,12944,.841,.009
Muscogee,Georgia,206922,216,159,10711908,49446,.614,30107,.374,.012
Newton,Georgia,112483,276,159,10711908,29789,.549,23869,.44,.011
Oconee,Georgia,41799,186,159,10711908,8162,.324,16595,.659,.0169999999999999
Oglethorpe,Georgia,14825,441,159,10711908,2439,.3,5592,.6879999999999999,.012
Paulding,Georgia,168661,314,159,10711908,29695,.348,54517,.639,.013
Peach,Georgia,27981,151,159,10711908,5922,.472,6506,.518,.01
Pickens,Georgia,33216,232,159,10711908,2824,.165,14110,.822,.013
Pierce,Georgia,19716,343,159,10711908,1100,.122,7898,.873,.005
Pike,Georgia,18889,218,159,10711908,1505,.14,9127,.851,.009
Polk,Georgia,42853,311,159,10711908,3657,.21,13587,.781,.009
Pulaski,Georgia,9855,247,159,10711908,1230,.301,2815,.6899999999999999,.0090000000000001
Putnam,Georgia,22047,344,159,10711908,3448,.291,8291,.699,.0100000000000001
Quitman,Georgia,2235,152,159,10711908,497,.449,604,.546,.0049999999999999
Rabun,Georgia,16883,371,159,10711908,1984,.207,7474,.781,.012
Randolph,Georgia,6425,429,159,10711908,1671,.544,1390,.452,.0039999999999999
Richmond,Georgia,206607,324,159,10711908,59119,.679,26780,.308,.013
Rockdale,Georgia,93570,131,159,10711908,31237,.699,13014,.291,.0100000000000001
Schley,Georgia,4547,168,159,10711908,462,.203,1800,.791,.0059999999999999
Screven,Georgia,14067,648,159,10711908,2661,.402,3915,.591,.007
Seminole,Georgia,9147,238,159,10711908,1256,.323,2613,.672,.005
Spalding,Georgia,67306,198,159,10711908,11828,.392,18104,.599,.009
Stephens,Georgia,26784,179,159,10711908,2386,.201,9367,.788,.0109999999999999
Stewart,Georgia,5314,459,159,10711908,1182,.594,801,.403,.003
Sumter,Georgia,29616,485,159,10711908,6314,.52,5733,.472,.008
Talbot,Georgia,5733,393,159,10711908,2114,.6,1392,.395,.005
Taliaferro,Georgia,1559,195,159,10711908,561,.605,360,.388,.007
Tattnall,Georgia,22842,484,159,10711908,2062,.252,6054,.74,.008
Taylor,Georgia,7816,378,159,10711908,1388,.361,2420,.63,.009
Telfair,Georgia,12477,441,159,10711908,1488,.343,2825,.652,.005
Terrell,Georgia,9185,336,159,10711908,2376,.538,2004,.454,.008
Thomas,Georgia,45798,548,159,10711908,8708,.398,12969,.593,.009
Tift,Georgia,41344,265,159,10711908,5318,.327,10784,.662,.011
Toombs,Georgia,27030,367,159,10711908,2938,.269,7873,.721,.01
Towns,Georgia,12493,166,159,10711908,1550,.194,6384,.8,.006
Treutlen,Georgia,6406,201,159,10711908,952,.309,2101,.6830000000000001,.008
Troup,Georgia,69426,414,159,10711908,11577,.385,18142,.604,.011
Turner,Georgia,9006,286,159,10711908,1409,.372,2349,.62,.008
Twiggs,Georgia,8022,360,159,10711908,2044,.46,2370,.533,.007
Union,Georgia,24632,323,159,10711908,2800,.18,12650,.8129999999999999,.0070000000000001
Upson,Georgia,27700,326,159,10711908,4203,.326,8606,.667,.0069999999999999
Walker,Georgia,67654,446,159,10711908,5770,.197,23173,.789,.0139999999999999
Walton,Georgia,96673,329,159,10711908,12683,.248,37839,.741,.011
Ware,Georgia,36251,903,159,10711908,4169,.294,9903,.698,.008
Warren,Georgia,5215,286,159,10711908,1468,.554,1166,.44,.0059999999999999
Washington,Georgia,19988,680,159,10711908,4743,.5,4668,.493,.007
Wayne,Georgia,30144,645,159,10711908,2688,.21,9987,.782,.008
Webster,Georgia,2348,210,159,10711908,640,.46,748,.538,.002
Wheeler,Georgia,7471,298,159,10711908,689,.302,1583,.6929999999999999,.005
White,Georgia,28003,242,159,10711908,2411,.163,12222,.825,.012
Whitfield,Georgia,102864,290,159,10711908,10680,.29,25644,.697,.013
Wilcox,Georgia,8766,380,159,10711908,861,.263,2402,.733,.004
Wilkes,Georgia,9565,471,159,10711908,2160,.429,2823,.5610000000000001,.0099999999999999
Wilkinson,Georgia,8877,447,159,10711908,2074,.435,2665,.5590000000000001,.0059999999999999
Worth,Georgia,20784,570,159,10711908,2395,.258,6830,.736,.006
Hawaii,Hawaii,200629,4028,5,1455271,58731,.669,26897,.306,.025
Honolulu,Hawaii,1016508,597,5,1455271,238869,.625,136259,.357,.018
Kalawao,Hawaii,82,5.1999998,5,1455271,,,,,
Kauai,Hawaii,73298,622,5,1455271,21225,.634,11582,.346,.02
Maui,Hawaii,164754,1120,5,1455271,47305,.666,22126,.311,.023
Ada,Idaho,494967,1055,44,1839106,130699,.504,120539,.465,.031
Adams,Idaho,4379,1365,44,1839106,1941,.751,591,.229,.02
Bannock,Idaho,87018,1113,44,1839106,23331,.59,14682,.371,.039
Bear Lake,Idaho,6372,971,44,1839106,2914,.879,350,.106,.015
Benewah,Idaho,9530,776,44,1839106,3878,.78,977,.196,.024
Bingham,Idaho,47992,2095,44,1839106,15295,.765,4124,.206,.029
Blaine,Idaho,24272,2645,44,1839106,4032,.303,8919,.671,.026
Boise,Idaho,7610,1902,44,1839106,3485,.723,1204,.25,.027
Bonner,Idaho,47110,1738,44,1839106,18369,.672,8310,.304,.024
Bonneville,Idaho,123964,1869,44,1839106,37805,.7,14254,.264,.036
Boundary,Idaho,12056,1269,44,1839106,4937,.782,1220,.193,.025
Butte,Idaho,2574,2233,44,1839106,1202,.849,188,.133,.018
Camas,Idaho,1077,1077,44,1839106,507,.672,149,.198,.1299999999999999
Canyon,Idaho,231105,590,44,1839106,61759,.6830000000000001,25881,.286,.031
Caribou,Idaho,7027,1766,44,1839106,2906,.851,431,.126,.023
Cassia,Idaho,24655,2567,44,1839106,7907,.821,1464,.152,.0270000000000001
Clark,Idaho,790,1765,44,1839106,264,.849,41,.132,.019
Clearwater,Idaho,8734,2462,44,1839106,3453,.781,877,.198,.021
Custer,Idaho,4275,4926,44,1839106,2089,.763,603,.22,.017
Elmore,Idaho,28666,3078,44,1839106,7246,.71,2601,.255,.035
Franklin,Idaho,14194,666,44,1839106,5845,.877,657,.099,.024
Fremont,Idaho,13388,1867,44,1839106,5548,.826,998,.149,.025
Gem,Idaho,19123,563,44,1839106,7951,.798,1803,.181,.021
Gooding,Idaho,15598,731,44,1839106,4659,.77,1256,.208,.022
Idaho,Idaho,16541,8485,44,1839106,7826,.8149999999999999,1561,.163,.022
Jefferson,Idaho,30891,1095,44,1839106,12099,.854,1661,.117,.029
Jerome,Idaho,24237,600,44,1839106,5734,.734,1893,.242,.024
Kootenai,Idaho,171362,1245,44,1839106,62837,.702,24312,.272,.026
Latah,Idaho,39517,1077,44,1839106,9472,.46,10236,.498,.042
Lemhi,Idaho,7974,4564,44,1839106,3592,.758,1032,.218,.024
Lewis,Idaho,3533,479,44,1839106,1489,.796,349,.187,.017
Lincoln,Idaho,5127,1206,44,1839106,1469,.757,414,.213,.03
Madison,Idaho,52913,472,44,1839106,13559,.792,2666,.156,.052
Minidoka,Idaho,21613,760,44,1839106,6265,.784,1550,.194,.022
Nez Perce,Idaho,42090,849,44,1839106,13738,.655,6686,.319,.026
Oneida,Idaho,4564,1200,44,1839106,2148,.876,249,.102,.022
Owyhee,Idaho,11913,7678,44,1839106,3819,.805,816,.172,.023
Payette,Idaho,25386,408,44,1839106,8862,.785,2161,.191,.024
Power,Idaho,7878,1406,44,1839106,2116,.6879999999999999,865,.281,.031
Shoshone,Idaho,13169,2634,44,1839106,4216,.697,1693,.28,.023
Teton,Idaho,11630,450,44,1839106,2858,.45,3318,.523,.027
Twin Falls,Idaho,90046,1925,44,1839106,25897,.709,9391,.257,.034
Valley,Idaho,11746,3733,44,1839106,3947,.5590000000000001,2976,.421,.02
Washington,Idaho,10500,1456,44,1839106,4154,.777,1073,.201,.022
Adams,Illinois,65737,855,102,12812508,8633,.257,24220,.722,.021
Alexander,Illinois,5240,236,102,12812508,1114,.426,1486,.5679999999999999,.0060000000000001
Bond,Illinois,16725,380,102,12812508,2288,.281,5625,.6909999999999999,.028
Boone,Illinois,53448,280,102,12812508,10542,.422,13883,.556,.022
Brown,Illinois,6244,305,102,12812508,486,.193,1931,.766,.0409999999999999
Bureau,Illinois,33244,869,102,12812508,6669,.383,10411,.597,.02
Calhoun,Illinois,4437,253,102,12812508,677,.244,2046,.738,.018
Carroll,Illinois,15702,445,102,12812508,2748,.342,5105,.636,.0219999999999999
Cass,Illinois,13042,375,102,12812508,1615,.304,3625,.6820000000000001,.0139999999999999
Champaign,Illinois,205865,996,102,12812508,57067,.6,35285,.371,.029
Christian,Illinois,34032,709,102,12812508,4335,.268,11563,.714,.018
Clark,Illinois,15455,501,102,12812508,1993,.239,6226,.745,.016
Clay,Illinois,13288,468,102,12812508,1129,.164,5629,.8169999999999999,.019
Clinton,Illinois,36899,474,102,12812508,4493,.234,14304,.746,.02
Coles,Illinois,46863,508,102,12812508,8067,.357,14037,.621,.022
Cook,Illinois,5275541,944,102,12812508,1725973,.744,558269,.24,.016
Crawford,Illinois,18679,443,102,12812508,2202,.234,7043,.747,.019
Cumberland,Illinois,10450,345,102,12812508,1142,.196,4601,.789,.015
De Witt,Illinois,15516,397,102,12812508,2191,.273,5632,.702,.025
DeKalb,Illinois,100420,631,102,12812508,24643,.515,21905,.458,.027
Douglas,Illinois,19740,416,102,12812508,2335,.267,6227,.713,.02
DuPage,Illinois,932877,327,102,12812508,281222,.58,193611,.399,.021
Edgar,Illinois,16866,623,102,12812508,1887,.23,6193,.756,.014
Edwards,Illinois,6245,222,102,12812508,488,.145,2833,.842,.013
Effingham,Illinois,34668,478,102,12812508,3716,.195,15006,.788,.0169999999999999
Fayette,Illinois,21488,716,102,12812508,1826,.182,8055,.801,.017
Ford,Illinois,13534,485,102,12812508,1754,.252,5048,.726,.022
Franklin,Illinois,37804,408,102,12812508,4760,.256,13622,.731,.013
Fulton,Illinois,33609,865,102,12812508,6503,.39,9867,.592,.018
Gallatin,Illinois,4946,322,102,12812508,622,.233,2019,.755,.012
Greene,Illinois,11985,543,102,12812508,1349,.217,4770,.766,.017
Grundy,Illinois,52533,418,102,12812508,9626,.361,16523,.619,.02
Hamilton,Illinois,7993,434,102,12812508,824,.191,3432,.795,.0139999999999999
Hancock,Illinois,17620,793,102,12812508,2315,.247,6906,.736,.017
Hardin,Illinois,3649,177,102,12812508,449,.208,1691,.782,.01
Henderson,Illinois,6387,378,102,12812508,1187,.325,2394,.656,.019
Henry,Illinois,49284,822,102,12812508,9797,.382,15300,.597,.021
Iroquois,Illinois,27077,1117,102,12812508,2908,.207,10877,.776,.017
Jackson,Illinois,52974,584,102,12812508,11181,.494,10890,.481,.025
Jasper,Illinois,9287,494,102,12812508,1007,.181,4494,.806,.0129999999999999
Jefferson,Illinois,37113,571,102,12812508,4608,.265,12476,.717,.018
Jersey,Illinois,21512,369,102,12812508,2961,.248,8712,.73,.022
Jo Daviess,Illinois,22035,600,102,12812508,5109,.409,7166,.574,.017
Johnson,Illinois,13308,343,102,12812508,1281,.199,5059,.786,.0149999999999999
Kane,Illinois,516522,519,102,12812508,130166,.5610000000000001,96775,.417,.022
Kankakee,Illinois,107502,676,102,12812508,20271,.406,28532,.572,.022
Kendall,Illinois,131869,320,102,12812508,33168,.518,29492,.461,.021
Knox,Illinois,49967,716,102,12812508,10703,.462,12009,.519,.019
LaSalle,Illinois,109658,1135,102,12812508,22442,.419,30113,.5620000000000001,.0189999999999999
Lake,Illinois,714342,443,102,12812508,204032,.611,123594,.37,.019
Lawrence,Illinois,15280,372,102,12812508,1419,.221,4886,.762,.017
Lee,Illinois,34145,724,102,12812508,6407,.391,9630,.587,.022
Livingston,Illinois,35815,1043,102,12812508,4615,.269,12208,.711,.02
Logan,Illinois,27987,618,102,12812508,3840,.289,9136,.6870000000000001,.024
Macon,Illinois,103998,572,102,12812508,19847,.402,28589,.579,.019
