county,state,pop_county,area,num_county,pop_state
Montgomery,North Carolina,25751,502,100,10439388
Moore,North Carolina,99727,706,100,10439388
Nash,North Carolina,94970,543,100,10439388
New Hanover,North Carolina,225702,328,100,10439388
Northampton,North Carolina,17471,551,100,10439388
Onslow,North Carolina,204576,909,100,10439388
Orange,North Carolina,148696,401,100,10439388
Pamlico,North Carolina,12276,566,100,10439388
Pasquotank,North Carolina,40568,289,100,10439388
Pender,North Carolina,60203,933,100,10439388
Perquimans,North Carolina,13005,329,100,10439388
Person,North Carolina,39097,404,100,10439388
Pitt,North Carolina,170243,655,100,10439388
Polk,North Carolina,19328,239,100,10439388
Randolph,North Carolina,144171,790,100,10439388
Richmond,North Carolina,42946,480,100,10439388
Robeson,North Carolina,116530,951,100,10439388
Rockingham,North Carolina,91096,572,100,10439388
Rowan,North Carolina,146875,524,100,10439388
Rutherford,North Carolina,64444,566,100,10439388
Sampson,North Carolina,59036,947,100,10439388
Scotland,North Carolina,34174,321,100,10439388
Stanly,North Carolina,62504,404,100,10439388
Stokes,North Carolina,44520,456,100,10439388
Surry,North Carolina,71359,538,100,10439388
Swain,North Carolina,14117,541,100,10439388
Transylvania,North Carolina,32986,381,100,10439388
Tyrrell,North Carolina,3245,600,100,10439388
Union,North Carolina,238267,640,100,10439388
Vance,North Carolina,42578,270,100,10439388
Wake,North Carolina,1129410,857,100,10439388
Warren,North Carolina,18642,444,100,10439388
Washington,North Carolina,11003,424,100,10439388
Watauga,North Carolina,54086,313,100,10439388
Wayne,North Carolina,117333,557,100,10439388
Wilkes,North Carolina,65969,760,100,10439388
Wilson,North Carolina,78784,374,100,10439388
Yadkin,North Carolina,37214,337,100,10439388
Yancey,North Carolina,18470,313,100,10439388
Adams,North Dakota,2200,988,53,779094
Barnes,North Dakota,10853,1492,53,779094
Benson,North Dakota,5964,1389,53,779094
Billings,North Dakota,945,1152,53,779094
Bottineau,North Dakota,6379,1669,53,779094
Bowman,North Dakota,2993,1162,53,779094
Burke,North Dakota,2201,1104,53,779094
Burleigh,North Dakota,98458,1633,53,779094
Cass,North Dakota,184525,1766,53,779094
Cavalier,North Dakota,3704,1489,53,779094
Dickey,North Dakota,4999,1131,53,779094
Divide,North Dakota,2195,1259,53,779094
Dunn,North Dakota,4095,2010,53,779094
Eddy,North Dakota,2347,632,53,779094
Emmons,North Dakota,3301,1510,53,779094
Foster,North Dakota,3397,635,53,779094
Golden Valley,North Dakota,1736,1002,53,779094
Grand Forks,North Dakota,73170,1438,53,779094
Grant,North Dakota,2301,1660,53,779094
Griggs,North Dakota,2306,708,53,779094
Hettinger,North Dakota,2489,1132,53,779094
Kidder,North Dakota,2394,1352,53,779094
LaMoure,North Dakota,4093,1147,53,779094
Logan,North Dakota,1876,993,53,779094
McHenry,North Dakota,5345,1874,53,779094
McIntosh,North Dakota,2530,975,53,779094
McKenzie,North Dakota,14704,2742,53,779094
McLean,North Dakota,9771,2110,53,779094
Mercer,North Dakota,8350,1045,53,779094
Morton,North Dakota,33291,1926,53,779094
Mountrail,North Dakota,9809,1824,53,779094
Nelson,North Dakota,3015,982,53,779094
Oliver,North Dakota,1877,724,53,779094
Pembina,North Dakota,6844,1119,53,779094
Pierce,North Dakota,3990,1018,53,779094
Ramsey,North Dakota,11605,1186,53,779094
Ransom,North Dakota,5703,863,53,779094
Renville,North Dakota,2282,875,53,779094
Richland,North Dakota,16529,1437,53,779094
Rolette,North Dakota,12187,902,53,779094
Sargent,North Dakota,3862,859,53,779094
Sheridan,North Dakota,1265,972,53,779094
Sioux,North Dakota,3898,1094,53,779094
Slope,North Dakota,706,1218,53,779094
Stark,North Dakota,33646,1338,53,779094
Steele,North Dakota,1798,712,53,779094
Stutsman,North Dakota,21593,2222,53,779094
Towner,North Dakota,2162,1025,53,779094
Traill,North Dakota,7997,862,53,779094
Walsh,North Dakota,10563,1282,53,779094
Ward,North Dakota,69919,2013,53,779094
Wells,North Dakota,3982,1271,53,779094
Williams,North Dakota,40950,2071,53,779094
Adams,Ohio,27477,583.90997,88,11799448
Allen,Ohio,102206,404.42999,88,11799448
Ashland,Ohio,52447,424.37,88,11799448
Ashtabula,Ohio,97574,702.44,88,11799448
Athens,Ohio,62431,506.76001,88,11799448
Auglaize,Ohio,46422,401.25,88,11799448
Belmont,Ohio,66497,537.34998,88,11799448
Brown,Ohio,43676,491.76001,88,11799448
Butler,Ohio,390357,467.26999,88,11799448
Carroll,Ohio,26721,394.67001,88,11799448
Champaign,Ohio,38714,428.56,88,11799448
Clark,Ohio,136001,399.85999,88,11799448
Clermont,Ohio,208601,451.98999,88,11799448
Clinton,Ohio,42018,410.88,88,11799448
Columbiana,Ohio,101877,532.46002,88,11799448
Coshocton,Ohio,36612,564.07001,88,11799448
Crawford,Ohio,42025,402.10999,88,11799448
Cuyahoga,Ohio,1264817,458.48999,88,11799448
Darke,Ohio,51881,599.79999,88,11799448
Defiance,Ohio,38286,411.16,88,11799448
Delaware,Ohio,214124,442.41,88,11799448
Erie,Ohio,75622,254.88,88,11799448
Fairfield,Ohio,158921,505.10999,88,11799448
Fayette,Ohio,28951,406.57999,88,11799448
Franklin,Ohio,1323807,539.87,88,11799448
Fulton,Ohio,42713,406.78,88,11799448
Gallia,Ohio,29220,468.78,88,11799448
Geauga,Ohio,95397,403.66,88,11799448
Greene,Ohio,167966,414.88,88,11799448
Guernsey,Ohio,38438,521.90002,88,11799448
Hamilton,Ohio,830639,407.35999,88,11799448
Hancock,Ohio,74920,531.34998,88,11799448
Hardin,Ohio,30696,470.29001,88,11799448
Harrison,Ohio,14483,403.53,88,11799448
Henry,Ohio,27662,416.5,88,11799448
Highland,Ohio,43317,553.28003,88,11799448
Hocking,Ohio,28050,422.75,88,11799448
Holmes,Ohio,44223,422.98999,88,11799448
Huron,Ohio,58565,429.69,88,11799448
Jackson,Ohio,32653,420.28,88,11799448
Jefferson,Ohio,65249,409.60999,88,11799448
Knox,Ohio,62721,527.12,88,11799448
Lake,Ohio,232603,228.21001,88,11799448
Lawrence,Ohio,58240,454.95999,88,11799448
Licking,Ohio,178519,686.5,88,11799448
Logan,Ohio,46150,458.44,88,11799448
Lorain,Ohio,312964,492.5,88,11799448
Lucas,Ohio,431279,340.45999,88,11799448
Madison,Ohio,43824,465.44,88,11799448
Mahoning,Ohio,228614,415.25,88,11799448
Marion,Ohio,65359,403.84,88,11799448
Medina,Ohio,182470,423,88,11799448
Meigs,Ohio,22210,429.42001,88,11799448
Mercer,Ohio,42528,463.26999,88,11799448
Miami,Ohio,108774,407.04001,88,11799448
Monroe,Ohio,13385,455.54001,88,11799448
Montgomery,Ohio,537309,461.67999,88,11799448
Morgan,Ohio,13802,417.66,88,11799448
Morrow,Ohio,34950,406.22,88,11799448
Muskingum,Ohio,86410,664.63,88,11799448
Noble,Ohio,14115,399,88,11799448
Ottawa,Ohio,40364,254.95,88,11799448
Paulding,Ohio,18806,416.26001,88,11799448
Perry,Ohio,35408,409.78,88,11799448
Pickaway,Ohio,58539,501.91,88,11799448
Pike,Ohio,27088,441.48999,88,11799448
Portage,Ohio,161791,492.39001,88,11799448
Preble,Ohio,40999,424.79999,88,11799448
Putnam,Ohio,34451,483.87,88,11799448
Richland,Ohio,124936,496.88,88,11799448
Ross,Ohio,77093,688.40997,88,11799448
Sandusky,Ohio,58896,409.17999,88,11799448
Scioto,Ohio,74008,612.27002,88,11799448
Seneca,Ohio,55069,550.59003,88,11799448
Shelby,Ohio,48230,409.26999,88,11799448
Stark,Ohio,374853,576.14001,88,11799448
Summit,Ohio,540428,419.38,88,11799448
Trumbull,Ohio,201977,616.47998,88,11799448
Tuscarawas,Ohio,93263,567.58002,88,11799448
Union,Ohio,62784,436.64999,88,11799448
Van Wert,Ohio,28931,410.09,88,11799448
Vinton,Ohio,12800,414.07999,88,11799448
Warren,Ohio,242337,399.63,88,11799448
Washington,Ohio,59771,635.15002,88,11799448
Wayne,Ohio,116894,555.35999,88,11799448
Williams,Ohio,37102,421.73999,88,11799448
Wood,Ohio,132248,617.32001,88,11799448
Wyandot,Ohio,21900,405.60999,88,11799448
Adair,Oklahoma,19495,576,77,3959353
Alfalfa,Oklahoma,5699,867,77,3959353
Atoka,Oklahoma,14143,978,77,3959353
Beaver,Oklahoma,5049,1814,77,3959353
Beckham,Oklahoma,22410,902,77,3959353
Blaine,Oklahoma,8735,929,77,3959353
Bryan,Oklahoma,46067,909,77,3959353
Caddo,Oklahoma,26945,1278,77,3959353
Canadian,Oklahoma,154405,900,77,3959353
Carter,Oklahoma,48003,824,77,3959353
Cherokee,Oklahoma,47078,751,77,3959353
Choctaw,Oklahoma,14204,774,77,3959353
Cimarron,Oklahoma,2296,1835,77,3959353
Cleveland,Oklahoma,295528,536,77,3959353
Coal,Oklahoma,5266,518,77,3959353
Comanche,Oklahoma,121125,1069,77,3959353
Cotton,Oklahoma,5527,637,77,3959353
Craig,Oklahoma,14107,761,77,3959353
Creek,Oklahoma,71754,956,77,3959353
Custer,Oklahoma,28513,987,77,3959353
Delaware,Oklahoma,40397,741,77,3959353
Dewey,Oklahoma,4484,1000,77,3959353
Ellis,Oklahoma,3749,1229,77,3959353
Garfield,Oklahoma,62846,1058,77,3959353
Garvin,Oklahoma,25656,809,77,3959353
Grady,Oklahoma,54795,1101,77,3959353
Grant,Oklahoma,4169,1001,77,3959353
Greer,Oklahoma,5491,639,77,3959353
Harmon,Oklahoma,2488,538,77,3959353
Harper,Oklahoma,3272,1039,77,3959353
Haskell,Oklahoma,11561,577,77,3959353
Hughes,Oklahoma,13367,807,77,3959353
Jackson,Oklahoma,24785,803,77,3959353
Jefferson,Oklahoma,5337,759,77,3959353
Johnston,Oklahoma,10272,645,77,3959353
Kay,Oklahoma,43700,919,77,3959353
Kingfisher,Oklahoma,15184,903,77,3959353
Kiowa,Oklahoma,8509,1015,77,3959353
Latimer,Oklahoma,9444,722,77,3959353
Le Flore,Oklahoma,48129,1586,77,3959353
Lincoln,Oklahoma,33458,959,77,3959353
Logan,Oklahoma,49555,745,77,3959353
Love,Oklahoma,10146,515,77,3959353
Major,Oklahoma,7782,570,77,3959353
Marshall,Oklahoma,15312,1852,77,3959353
Mayes,Oklahoma,39046,620,77,3959353
McClain,Oklahoma,41662,957,77,3959353
McCurtain,Oklahoma,30814,371,77,3959353
McIntosh,Oklahoma,18941,656,77,3959353
Murray,Oklahoma,13904,418,77,3959353
Muskogee,Oklahoma,66339,814,77,3959353
Noble,Oklahoma,10924,732,77,3959353
Nowata,Oklahoma,9320,565,77,3959353
Okfuskee,Oklahoma,11310,625,77,3959353
Oklahoma,Oklahoma,796292,709,77,3959353
Okmulgee,Oklahoma,36706,697,77,3959353
Osage,Oklahoma,45818,2251,77,3959353
Ottawa,Oklahoma,30285,471,77,3959353
Pawnee,Oklahoma,15553,570,77,3959353
Payne,Oklahoma,81646,686,77,3959353
Pittsburg,Oklahoma,43773,1306,77,3959353
Pontotoc,Oklahoma,38065,720,77,3959353
Pottawatomie,Oklahoma,72454,788,77,3959353
Pushmataha,Oklahoma,10812,1397,77,3959353
Roger Mills,Oklahoma,3442,1142,77,3959353
Rogers,Oklahoma,95240,675,77,3959353
Seminole,Oklahoma,23556,632,77,3959353
Sequoyah,Oklahoma,39281,674,77,3959353
Stephens,Oklahoma,42848,877,77,3959353
Texas,Oklahoma,21384,2037,77,3959353
Tillman,Oklahoma,6968,872,77,3959353
Tulsa,Oklahoma,669279,570,77,3959353
Wagoner,Oklahoma,80981,563,77,3959353
Washington,Oklahoma,52455,417,77,3959353
Washita,Oklahoma,10924,1004,77,3959353
Woods,Oklahoma,8624,1287,77,3959353
Woodward,Oklahoma,20470,1242,77,3959353
Baker,Oregon,16668,3068,36,4237256
Benton,Oregon,95184,676,36,4237256
Clackamas,Oregon,421401,868,36,4237256
Clatsop,Oregon,41072,827,36,4237256
Columbia,Oregon,52589,657,36,4237256
Coos,Oregon,64929,1600,36,4237256
Crook,Oregon,24738,2980,36,4237256
Curry,Oregon,23446,1627,36,4237256
Deschutes,Oregon,198253,3018,36,4237256
Douglas,Oregon,111201,5037,36,4237256
Gilliam,Oregon,1995,1204,36,4237256
Grant,Oregon,7233,4529,36,4237256
Harney,Oregon,7495,10135,36,4237256
Hood River,Oregon,23977,522,36,4237256
Jackson,Oregon,223259,2785,36,4237256
Jefferson,Oregon,24502,1781,36,4237256
Josephine,Oregon,88090,1640,36,4237256
Klamath,Oregon,69413,5945,36,4237256
Lake,Oregon,8160,7940,36,4237256
Lane,Oregon,382971,4554,36,4237256
Lincoln,Oregon,50395,980,36,4237256
Linn,Oregon,128610,2291,36,4237256
Malheur,Oregon,31571,9888,36,4237256
Marion,Oregon,345920,1185,36,4237256
Morrow,Oregon,12186,2033,36,4237256
Multnomah,Oregon,815428,435,36,4237256
Polk,Oregon,87433,741,36,4237256
Sherman,Oregon,1870,823,36,4237256
Tillamook,Oregon,27390,1102,36,4237256
Umatilla,Oregon,80075,3215,36,4237256
Union,Oregon,26196,2037,36,4237256
Wallowa,Oregon,7391,3145,36,4237256
Wasco,Oregon,26670,2381,36,4237256
Washington,Oregon,600372,724,36,4237256
Wheeler,Oregon,1451,1715,36,4237256
Yamhill,Oregon,107722,716,36,4237256
Adams,Pennsylvania,103852,522,67,13002700
Allegheny,Pennsylvania,1250578,745,67,13002700
Armstrong,Pennsylvania,65558,664,67,13002700
Beaver,Pennsylvania,168215,444,67,13002700
Bedford,Pennsylvania,47577,1015,67,13002700
Berks,Pennsylvania,428849,866,67,13002700
Blair,Pennsylvania,122822,527,67,13002700
Bradford,Pennsylvania,59967,1161,67,13002700
Bucks,Pennsylvania,646538,622,67,13002700
Butler,Pennsylvania,193763,795,67,13002700
Cambria,Pennsylvania,133472,693,67,13002700
Cameron,Pennsylvania,4547,399,67,13002700
Carbon,Pennsylvania,64749,387,67,13002700
Centre,Pennsylvania,158172,1112,67,13002700
Chester,Pennsylvania,534413,760,67,13002700
Clarion,Pennsylvania,37241,609,67,13002700
Clearfield,Pennsylvania,80562,1154,67,13002700
Clinton,Pennsylvania,37450,898,67,13002700
Columbia,Pennsylvania,64727,490,67,13002700
Crawford,Pennsylvania,83938,1038,67,13002700
Cumberland,Pennsylvania,259469,551,67,13002700
Dauphin,Pennsylvania,286401,558,67,13002700
Delaware,Pennsylvania,576830,191,67,13002700
Elk,Pennsylvania,30990,832,67,13002700
Erie,Pennsylvania,270876,799,67,13002700
Fayette,Pennsylvania,128804,798,67,13002700
Forest,Pennsylvania,6973,431,67,13002700
Franklin,Pennsylvania,155932,771,67,13002700
Fulton,Pennsylvania,14556,438,67,13002700
Greene,Pennsylvania,35954,578,67,13002700
Huntingdon,Pennsylvania,44092,889,67,13002700
Indiana,Pennsylvania,83246,834,67,13002700
Jefferson,Pennsylvania,44492,657,67,13002700
Juniata,Pennsylvania,23509,394,67,13002700
Lackawanna,Pennsylvania,215896,465,67,13002700
Lancaster,Pennsylvania,552984,984,67,13002700
Lawrence,Pennsylvania,86070,363,67,13002700
Lebanon,Pennsylvania,143257,363,67,13002700
Lehigh,Pennsylvania,374557,349,67,13002700
Luzerne,Pennsylvania,325594,907,67,13002700
Lycoming,Pennsylvania,114188,1244,67,13002700
McKean,Pennsylvania,40432,984,67,13002700
Mercer,Pennsylvania,110652,683,67,13002700
Mifflin,Pennsylvania,46143,415,67,13002700
Monroe,Pennsylvania,168327,617,67,13002700
Montgomery,Pennsylvania,856553,487,67,13002700
Montour,Pennsylvania,18136,132,67,13002700
Northampton,Pennsylvania,312951,377,67,13002700
Northumberland,Pennsylvania,91647,477,67,13002700
Perry,Pennsylvania,45842,556,67,13002700
Philadelphia,Pennsylvania,1603797,143,67,13002700
Pike,Pennsylvania,58535,567,67,13002700
Potter,Pennsylvania,16396,1081,67,13002700
Schuylkill,Pennsylvania,143049,778,67,13002700
Snyder,Pennsylvania,39736,332,67,13002700
Somerset,Pennsylvania,74129,1081,67,13002700
Sullivan,Pennsylvania,5840,452,67,13002700
Susquehanna,Pennsylvania,38434,832,67,13002700
Tioga,Pennsylvania,41045,1137,67,13002700
Union,Pennsylvania,42681,317,67,13002700
Venango,Pennsylvania,50454,683,67,13002700
Warren,Pennsylvania,38587,898,67,13002700
Washington,Pennsylvania,209349,861,67,13002700
Wayne,Pennsylvania,51155,751,67,13002700
Westmoreland,Pennsylvania,354663,1036,67,13002700
Wyoming,Pennsylvania,26069,406,67,13002700
York,Pennsylvania,456438,910,67,13002700
Bristol,Rhode Island,50793,24,5,1097379
Kent,Rhode Island,170363,168,5,1097379
Newport,Rhode Island,85643,102,5,1097379
Providence,Rhode Island,660741,409,5,1097379
Washington,Rhode Island,129839,329,5,1097379
Abbeville,South Carolina,24295,511,46,5118425
Aiken,South Carolina,168808,1080,46,5118425
Allendale,South Carolina,8039,413,46,5118425
Anderson,South Carolina,203718,757,46,5118425
Bamberg,South Carolina,13311,395,46,5118425
Barnwell,South Carolina,20589,557,46,5118425
Beaufort,South Carolina,187117,576,46,5118425
Berkeley,South Carolina,229861,1228,46,5118425
Calhoun,South Carolina,14119,392,46,5118425
Charleston,South Carolina,408235,1358,46,5118425
Cherokee,South Carolina,56216,397,46,5118425
Chester,South Carolina,32294,586,46,5118425
Chesterfield,South Carolina,43273,806,46,5118425
Clarendon,South Carolina,31144,696,46,5118425
Colleton,South Carolina,38604,1133,46,5118425
Darlington,South Carolina,62905,567,46,5118425
Dillon,South Carolina,28292,407,46,5118425
Dorchester,South Carolina,161540,577,46,5118425
Edgefield,South Carolina,25657,507,46,5118425
Fairfield,South Carolina,20948,710,46,5118425
Florence,South Carolina,137059,804,46,5118425
Georgetown,South Carolina,63404,813.54999,46,5118425
Greenville,South Carolina,525534,795,46,5118425
Greenwood,South Carolina,69351,463,46,5118425
Hampton,South Carolina,18561,563,46,5118425
Horry,South Carolina,351029,1255,46,5118425
Jasper,South Carolina,28791,700,46,5118425
Kershaw,South Carolina,65403,740,46,5118425
Lancaster,South Carolina,96016,555,46,5118425
Laurens,South Carolina,67539,724,46,5118425
Lee,South Carolina,16531,411,46,5118425
Lexington,South Carolina,293991,758,46,5118425
Marion,South Carolina,29183,485,46,5118425
Marlboro,South Carolina,26667,394,46,5118425
McCormick,South Carolina,9526,494,46,5118425
Newberry,South Carolina,37719,647,46,5118425
Oconee,South Carolina,78607,674,46,5118425
Orangeburg,South Carolina,84223,1128,46,5118425
Pickens,South Carolina,131404,512,46,5118425
Richland,South Carolina,416147,772,46,5118425
Saluda,South Carolina,18862,462,46,5118425
Spartanburg,South Carolina,327997,819,46,5118425
Sumter,South Carolina,105556,682,46,5118425
Union,South Carolina,27244,516,46,5118425
Williamsburg,South Carolina,31026,937,46,5118425
York,South Carolina,282090,696,46,5118425
Aurora,South Dakota,2747,708,66,886667
Beadle,South Dakota,19149,1259,66,886667
Bennett,South Dakota,3381,1185,66,886667
Bon Homme,South Dakota,7003,563,66,886667
Brookings,South Dakota,34375,794,66,886667
Brown,South Dakota,38301,1713,66,886667
Brule,South Dakota,5247,819,66,886667
Buffalo,South Dakota,1948,471,66,886667
Butte,South Dakota,10243,2249,66,886667
Campbell,South Dakota,1377,736,66,886667
Charles Mix,South Dakota,9373,1098,66,886667
Clark,South Dakota,3837,958,66,886667
Clay,South Dakota,14967,412,66,886667
Codington,South Dakota,28325,688,66,886667
Corson,South Dakota,3902,2473,66,886667
Custer,South Dakota,8318,1558,66,886667
Davison,South Dakota,19956,436,66,886667
Day,South Dakota,5449,1029,66,886667
Deuel,South Dakota,4295,624,66,886667
Dewey,South Dakota,5239,2303,66,886667
Douglas,South Dakota,2835,434,66,886667
Edmunds,South Dakota,3986,1146,66,886667
Fall River,South Dakota,6973,1740,66,886667
Faulk,South Dakota,2125,1000,66,886667
Grant,South Dakota,7556,682,66,886667
Gregory,South Dakota,3994,1016,66,886667
Haakon,South Dakota,1872,1813,66,886667
Hamlin,South Dakota,6164,511,66,886667
Hand,South Dakota,3145,1437,66,886667
Hanson,South Dakota,3461,435,66,886667
Harding,South Dakota,1311,2671,66,886667
Hughes,South Dakota,17765,741,66,886667
Hutchinson,South Dakota,7427,813,66,886667
Hyde,South Dakota,1262,861,66,886667
Jackson,South Dakota,2806,1869,66,886667
Jerauld,South Dakota,1663,530,66,886667
Jones,South Dakota,917,971,66,886667
Kingsbury,South Dakota,5187,838,66,886667
Lake,South Dakota,11059,563,66,886667
Lawrence,South Dakota,25768,800,66,886667
Lincoln,South Dakota,65161,578,66,886667
Lyman,South Dakota,3718,1640,66,886667
Marshall,South Dakota,4306,1137,66,886667
McCook,South Dakota,5682,839,66,886667
McPherson,South Dakota,2411,575,66,886667
Meade,South Dakota,29852,3471,66,886667
Mellette,South Dakota,1918,1307,66,886667
Miner,South Dakota,2298,570,66,886667
Minnehaha,South Dakota,197214,809,66,886667
Moody,South Dakota,6336,520,66,886667
Oglala Lakota,South Dakota,13672,2094,66,886667
Pennington,South Dakota,109222,2776,66,886667
Perkins,South Dakota,2835,2872,66,886667
Potter,South Dakota,2472,866,66,886667
Roberts,South Dakota,10280,1101,66,886667
Sanborn,South Dakota,2330,569,66,886667
Spink,South Dakota,6361,1504,66,886667
Stanley,South Dakota,2980,1443,66,886667
Sully,South Dakota,1446,1007,66,886667
Todd,South Dakota,9319,1388,66,886667
Tripp,South Dakota,5624,1614,66,886667
Turner,South Dakota,8673,617,66,886667
Union,South Dakota,16811,460,66,886667
Walworth,South Dakota,5315,708,66,886667
Yankton,South Dakota,23310,522,66,886667
Ziebach,South Dakota,2413,1962,66,886667
Anderson,Tennessee,77123,338,95,6910840
Bedford,Tennessee,50237,474,95,6910840
Benton,Tennessee,15864,394,95,6910840
Bledsoe,Tennessee,14913,406,95,6910840
Blount,Tennessee,135280,559,95,6910840
Bradley,Tennessee,108620,329,95,6910840
Campbell,Tennessee,39272,480,95,6910840
Cannon,Tennessee,14506,266,95,6910840
Carroll,Tennessee,28440,599,95,6910840
Carter,Tennessee,56356,341,95,6910840
Cheatham,Tennessee,41072,303,95,6910840
Chester,Tennessee,17341,289,95,6910840
Claiborne,Tennessee,32043,434,95,6910840
Clay,Tennessee,7581,236,95,6910840
Cocke,Tennessee,35999,434,95,6910840
Coffee,Tennessee,57889,429,95,6910840
Crockett,Tennessee,13911,265,95,6910840
Cumberland,Tennessee,61145,682,95,6910840
Davidson,Tennessee,715884,502,95,6910840
Decatur,Tennessee,11435,333,95,6910840
DeKalb,Tennessee,20080,304,95,6910840
Dickson,Tennessee,54315,490,95,6910840
Dyer,Tennessee,36801,510,95,6910840
Fayette,Tennessee,41990,705,95,6910840
Fentress,Tennessee,18489,499,95,6910840
Franklin,Tennessee,42774,553,95,6910840
Gibson,Tennessee,50429,603,95,6910840
Giles,Tennessee,30346,611,95,6910840
Grainger,Tennessee,23527,280,95,6910840
Greene,Tennessee,70152,622,95,6910840
Grundy,Tennessee,13529,361,95,6910840
Hamblen,Tennessee,64499,161,95,6910840
Hamilton,Tennessee,366207,543,95,6910840
Hancock,Tennessee,6662,222,95,6910840
Hardeman,Tennessee,25462,668,95,6910840
Hardin,Tennessee,26831,578,95,6910840
Hawkins,Tennessee,56721,487,95,6910840
Haywood,Tennessee,17864,533,95,6910840
Henderson,Tennessee,27842,520,95,6910840
Henry,Tennessee,32199,562,95,6910840
Hickman,Tennessee,24925,613,95,6910840
Houston,Tennessee,8283,200,95,6910840
Humphreys,Tennessee,18990,532,95,6910840
Jackson,Tennessee,11617,309,95,6910840
Jefferson,Tennessee,54683,274,95,6910840
Johnson,Tennessee,17948,299,95,6910840
Knox,Tennessee,478971,509,95,6910840
Lake,Tennessee,7005,163,95,6910840
Lauderdale,Tennessee,25143,470,95,6910840
Lawrence,Tennessee,44159,617,95,6910840
Lewis,Tennessee,12582,282,95,6910840
Lincoln,Tennessee,35319,570,95,6910840
Loudon,Tennessee,54886,229,95,6910840
Macon,Tennessee,25216,500,95,6910840
Madison,Tennessee,98823,375,95,6910840
Marion,Tennessee,28837,613,95,6910840
Marshall,Tennessee,34318,430,95,6910840
Maury,Tennessee,100974,560,95,6910840
McMinn,Tennessee,53276,307,95,6910840
McNairy,Tennessee,25866,557,95,6910840
Meigs,Tennessee,12758,195,95,6910840
Monroe,Tennessee,46250,635,95,6910840
Montgomery,Tennessee,220069,539,95,6910840
Moore,Tennessee,6461,129,95,6910840
Morgan,Tennessee,21035,522,95,6910840
Obion,Tennessee,30787,545,95,6910840
Overton,Tennessee,22511,433,95,6910840
Perry,Tennessee,8366,415,95,6910840
Pickett,Tennessee,5001,163,95,6910840
Polk,Tennessee,17544,435,95,6910840
Putnam,Tennessee,79854,401,95,6910840
Rhea,Tennessee,32870,316,95,6910840
Roane,Tennessee,53404,361,95,6910840
Robertson,Tennessee,72803,477,95,6910840
Rutherford,Tennessee,341486,619,95,6910840
Scott,Tennessee,21850,532,95,6910840
Sequatchie,Tennessee,15826,266,95,6910840
Sevier,Tennessee,98380,592,95,6910840
Shelby,Tennessee,929744,755,95,6910840
Smith,Tennessee,19904,314,95,6910840
Stewart,Tennessee,13657,458,95,6910840
Sullivan,Tennessee,158163,413,95,6910840
Sumner,Tennessee,196281,529,95,6910840
Tipton,Tennessee,60970,459,95,6910840
Trousdale,Tennessee,11615,114,95,6910840
Unicoi,Tennessee,17928,186,95,6910840
Union,Tennessee,19802,224,95,6910840
Van Buren,Tennessee,6168,247,95,6910840
Warren,Tennessee,40953,433,95,6910840
Washington,Tennessee,133001,326,95,6910840
Wayne,Tennessee,16232,734,95,6910840
Weakley,Tennessee,32902,580,95,6910840
White,Tennessee,27351,377,95,6910840
Williamson,Tennessee,247726,582,95,6910840
Wilson,Tennessee,147737,571,95,6910840
Anderson,Texas,57922,1071,254,29145504
Andrews,Texas,18610,1501,254,29145504
Angelina,Texas,86395,802,254,29145504
Aransas,Texas,23830,252,254,29145504
Archer,Texas,8560,910,254,29145504
Armstrong,Texas,1848,914,254,29145504
Atascosa,Texas,48981,1232,254,29145504
Austin,Texas,30167,653,254,29145504
Bailey,Texas,6904,827,254,29145504
Bandera,Texas,20851,792,254,29145504
Bastrop,Texas,97216,888,254,29145504
Baylor,Texas,3465,871,254,29145504
Bee,Texas,31047,880,254,29145504
Bell,Texas,370647,1059,254,29145504
Bexar,Texas,2009324,1247,254,29145504
Blanco,Texas,11374,711,254,29145504
Borden,Texas,631,899,254,29145504
Bosque,Texas,18235,989,254,29145504
Bowie,Texas,92893,888,254,29145504
Brazoria,Texas,372031,1387,254,29145504
Brazos,Texas,233849,586,254,29145504
Brewster,Texas,9546,6193,254,29145504
Briscoe,Texas,1435,900,254,29145504
Brooks,Texas,7076,943,254,29145504
Brown,Texas,38095,944,254,29145504
Burleson,Texas,17642,666,254,29145504
Burnet,Texas,49130,995,254,29145504
Caldwell,Texas,45883,546,254,29145504
Calhoun,Texas,20106,512,254,29145504
Callahan,Texas,13708,899,254,29145504
Cameron,Texas,421017,906,254,29145504
Camp,Texas,12464,1998,254,29145504
Carson,Texas,5807,923,254,29145504
Cass,Texas,28454,938,254,29145504
Castro,Texas,7371,898,254,29145504
Chambers,Texas,46571,599,254,29145504
Cherokee,Texas,50412,1052,254,29145504
Childress,Texas,6664,710,254,29145504
Clay,Texas,10218,1098,254,29145504
Cochran,Texas,2547,775,254,29145504
Coke,Texas,3285,899,254,29145504
Coleman,Texas,7684,1273,254,29145504
Collin,Texas,1064465,848,254,29145504
Collingsworth,Texas,2652,919,254,29145504
Colorado,Texas,20557,963,254,29145504
Comal,Texas,161501,562,254,29145504
Comanche,Texas,13594,938,254,29145504
Concho,Texas,3303,992,254,29145504
Cooke,Texas,41668,94,254,29145504
Coryell,Texas,83093,1052,254,29145504
Cottle,Texas,1380,901,254,29145504
Crane,Texas,4675,786,254,29145504
Crockett,Texas,3098,2808,254,29145504
